PLAYER_NAME,TEAM,AGE,GP,MIN,NET_RATING,OFF_RATING,DEF_RATING,USG_PCT,TS_PCT,AST_PCT,PIE,PACE,POSS,SEASON
"Pat Spencer",GSW,27,6,4.3,-14.7,96.4,111.1,0.077,0.5,0.278,0.08,102.92,56,2023-24
"Patrick Baldwin Jr.",WAS,21,38,13,-2.5,108.4,111,0.153,0.502,0.078,0.072,104.75,1079,2023-24
"Patrick Beverley",MIL,35,73,20,-1.6,110.7,112.2,0.141,0.539,0.205,0.086,98.44,2993,2023-24
"Patrick Williams",CHI,22,43,27.3,-1.2,114.3,115.5,0.163,0.553,0.077,0.066,97.59,2393,2023-24
"Patty Mills",MIA,35,32,13,0.3,109.8,109.5,0.152,0.467,0.108,0.045,100.26,869,2023-24
"Paul George",LAC,34,74,33.8,9.1,121.2,112.1,0.264,0.613,0.157,0.126,97.47,5080,2023-24
"Paul Reed",PHI,25,82,19.4,4.2,116.3,112,0.156,0.58,0.095,0.104,97.81,3221,2023-24
"Payton Pritchard",BOS,26,82,22.3,13.6,122.8,109.2,0.168,0.597,0.208,0.103,97.16,3673,2023-24
"Pete Nance",CLE,24,8,3.4,-42.2,61.5,103.8,0.138,0.218,0,-0.042,92.14,52,2023-24
"Peyton Watson",DEN,21,80,18.6,-0.7,109,109.7,0.16,0.539,0.081,0.076,98.88,3043,2023-24
"Precious Achiuwa",NYK,24,74,21.9,-1,111.2,112.3,0.158,0.545,0.088,0.095,96.4,3255,2023-24
"Quentin Grimes",DET,24,51,20.1,-0.9,108.1,109.1,0.155,0.516,0.094,0.059,97.78,2079,2023-24
"Quenton Jackson",IND,25,3,3.5,0,79.2,79.2,0.083,0.532,0.286,0.2,109.37,24,2023-24
"R.J. Hampton",MIA,23,8,9.5,10.6,118.4,107.8,0.098,0.336,0.127,0.003,98.5,158,2023-24
"RJ Barrett",TOR,24,58,31.7,-3.3,113.6,116.9,0.257,0.58,0.159,0.109,101.83,3889,2023-24
"RaiQuan Gray",SAS,24,3,13,15.7,129.3,113.6,0.2,0.676,0.207,0.149,100.22,82,2023-24
"Rayan Rupert",POR,20,39,16.2,-9.8,104.3,114,0.131,0.451,0.131,0.043,99.68,1317,2023-24
"Reggie Bullock Jr.",HOU,33,44,9.5,-5.2,107.8,113,0.091,0.582,0.047,0.061,101.98,884,2023-24
"Reggie Jackson",DEN,34,82,22.2,1.4,112,110.6,0.209,0.521,0.24,0.081,99.58,3780,2023-24
"Richaun Holmes",WAS,30,40,13.9,-7.7,108.1,115.8,0.141,0.593,0.062,0.091,102.35,1182,2023-24
"Ricky Council IV",PHI,22,32,9,2.7,112.5,109.8,0.208,0.604,0.08,0.111,103.1,618,2023-24
"Robert Covington",PHI,33,29,16.8,12.1,115.6,103.6,0.104,0.58,0.064,0.079,98.87,998,2023-24
"Robert Williams III",POR,26,6,19.8,-13.3,101.6,114.9,0.122,0.684,0.065,0.113,101.25,252,2023-24
"Robin Lopez",MIL,36,16,4,-20.1,95.8,115.9,0.139,0.453,0.087,0.026,104.19,143,2023-24
"Ron Harper Jr.",TOR,24,1,3.7,-88.9,100,188.9,0,0,0.333,-0.045,111.78,8,2023-24
"Royce O'Neale",PHX,31,79,24.7,3.2,113.6,110.4,0.134,0.548,0.149,0.081,100.69,4093,2023-24
"Rudy Gobert",MIN,32,76,34.1,8,114.6,106.6,0.152,0.675,0.057,0.136,97.22,5248,2023-24
"Rui Hachimura",LAL,26,68,26.8,2.5,116.1,113.5,0.182,0.628,0.061,0.095,102.01,3890,2023-24
"Russell Westbrook",LAC,35,68,22.5,3.7,116.5,112.8,0.239,0.514,0.285,0.113,102.17,3247,2023-24
"Ryan Arcidiacono",NYK,30,20,2.3,2.1,82.1,80,0.074,0,0.133,0.008,100.99,95,2023-24
"Ryan Rollins",MIL,21,13,6,35.4,118.9,83.4,0.214,0.638,0.209,0.16,107.9,175,2023-24
"Saben Lee",PHX,25,24,7.7,4.1,105.6,101.5,0.186,0.492,0.248,0.101,102.11,393,2023-24
"Saddiq Bey",ATL,25,63,32.7,-0.5,118.6,119.1,0.163,0.549,0.058,0.079,102.06,4384,2023-24
"Sam Hauser",BOS,26,79,22,14.2,121.3,107.1,0.146,0.629,0.062,0.086,98.48,3564,2023-24
"Sam Merrill",CLE,28,61,17.5,-0.3,110.8,111.1,0.17,0.598,0.149,0.09,97.47,2186,2023-24
"Sandro Mamukelashvili",SAS,25,46,9.8,4.1,105.4,101.3,0.169,0.559,0.158,0.121,104.36,983,2023-24
"Santi Aldama",MEM,23,61,26.5,-8.3,106.2,114.6,0.177,0.539,0.134,0.1,98.41,3318,2023-24
"Sasha Vezenkov",SAC,28,42,12.2,1.3,113.9,112.6,0.171,0.569,0.051,0.084,102.51,1086,2023-24
"Scoot Henderson",POR,20,62,28.5,-13,106.5,119.6,0.26,0.489,0.3,0.067,99.15,3638,2023-24
"Scottie Barnes",TOR,22,60,34.9,-3.2,112.6,115.8,0.24,0.566,0.253,0.132,101.17,4413,2023-24
"Scotty Pippen Jr.",MEM,23,21,25.1,-7.5,104.6,112.2,0.227,0.596,0.31,0.106,100.04,1103,2023-24
"Seth Curry",CHA,33,44,14,3.1,110.6,107.5,0.159,0.519,0.1,0.067,100.77,1301,2023-24
"Seth Lundy",ATL,24,9,5.8,-11.7,102.7,114.4,0.168,0.373,0,-0.002,102.49,111,2023-24
"Shaedon Sharpe",POR,21,32,33.1,-10.3,105.8,116,0.22,0.524,0.138,0.08,99.67,2190,2023-24
"Shai Gilgeous-Alexander",OKC,25,75,34,11.3,121,109.7,0.317,0.636,0.287,0.187,102.45,5447,2023-24
"Shake Milton",NYK,27,48,12.1,-4.8,104.6,109.4,0.173,0.499,0.149,0.065,103.78,1263,2023-24
"Shaquille Harrison",MEM,30,3,2,-75.3,46.2,121.4,0.154,0.5,0,0.159,108.6,13,2023-24
"Sidy Cissoko",SAS,20,12,11.7,8.7,105.8,97.1,0.124,0.568,0.095,0.071,105.25,308,2023-24
"Simone Fontecchio",DET,28,66,24.9,-1.5,113,114.5,0.159,0.6,0.084,0.077,102.49,3521,2023-24
"Skylar Mays",LAL,26,38,11.4,-10.5,103.7,114.2,0.179,0.466,0.293,0.088,99.6,895,2023-24
"Spencer Dinwiddie",LAL,31,76,28.3,1.6,116.8,115.2,0.161,0.543,0.217,0.076,100.46,4503,2023-24
"Stanley Umude",DET,25,24,12.8,-9.7,104.1,113.8,0.15,0.647,0.053,0.072,103.78,659,2023-24
"Stephen Curry",GSW,36,74,32.7,2.7,117.3,114.7,0.302,0.616,0.241,0.14,101.9,5163,2023-24
"Svi Mykhailiuk",BOS,27,41,10.1,18.5,121.9,103.4,0.156,0.575,0.104,0.077,98.98,848,2023-24
"T.J. McConnell",IND,32,71,18.2,3.7,118.8,115.2,0.229,0.586,0.406,0.152,103.62,2784,2023-24
"T.J. Warren",MIN,30,11,11.3,17.2,114.6,97.4,0.148,0.479,0.088,0.067,104.72,274,2023-24
"Taj Gibson",DET,39,20,10.2,-5.3,101.9,107.1,0.092,0.449,0.071,0.03,101.16,428,2023-24
"Talen Horton-Tucker",UTA,23,51,19.8,-5.4,112.5,117.9,0.234,0.503,0.265,0.089,100.57,2117,2023-24
"Tari Eason",HOU,23,22,21.8,9.4,112.6,103.1,0.188,0.528,0.087,0.131,101.43,1011,2023-24
"Taurean Prince",LAL,30,78,27,-2.6,113.9,116.5,0.134,0.579,0.073,0.056,102.61,4506,2023-24
"Taylor Hendricks",UTA,20,40,21.4,-8.1,110.2,118.2,0.135,0.578,0.051,0.074,101.11,1802,2023-24
"Taze Moore",POR,26,4,10.1,-26.6,95.7,122.2,0.209,0.453,0.208,0.073,108.3,92,2023-24
"Terance Mann",LAC,27,75,25,1.9,116.7,114.8,0.135,0.615,0.086,0.071,97.71,3804,2023-24
"Terquavion Smith",PHI,21,16,5.3,-5.9,112.5,118.4,0.242,0.539,0.194,0.072,112.48,200,2023-24
"Terry Rozier",MIA,30,61,33.4,-7,110.2,117.2,0.253,0.555,0.268,0.117,98.41,4184,2023-24
"Terry Taylor",CHI,24,31,6.1,2.7,107.1,104.4,0.108,0.558,0.068,0.061,100.15,394,2023-24
"Thaddeus Young",PHX,36,33,13.3,-3.9,114.7,118.7,0.125,0.598,0.178,0.091,98.73,902,2023-24
"Thanasis Antetokounmpo",MIL,31,34,4.6,-12.8,99.4,112.2,0.125,0.518,0.156,0.021,101.6,330,2023-24
"Theo Maledon",PHX,23,17,12.5,-13.8,107.8,121.6,0.173,0.385,0.174,0.029,104.35,463,2023-24
"Thomas Bryant",MIA,26,38,11.6,2.1,112.8,110.7,0.187,0.639,0.079,0.124,98.8,905,2023-24
"Tim Hardaway Jr.",DAL,32,79,26.8,-0.1,115.7,115.8,0.22,0.542,0.094,0.083,102.05,4516,2023-24
"Timmy Allen",MEM,24,5,25.1,-21.8,92.6,114.4,0.084,0.272,0.06,-0.002,99.48,256,2023-24
"Tobias Harris",PHI,31,70,33.8,4.6,117,112.4,0.203,0.576,0.136,0.116,98.94,4880,2023-24
"Torrey Craig",CHI,33,53,19.8,-7.3,111.2,118.4,0.121,0.568,0.074,0.064,98.28,2136,2023-24
"Tosan Evbuomwan",DET,23,17,21.6,-15.6,103.6,119.2,0.108,0.616,0.063,0.064,99.06,752,2023-24
"Toumani Camara",POR,24,70,24.8,-4.6,106.9,111.5,0.134,0.547,0.072,0.065,99.35,3589,2023-24
"Trae Young",ATL,25,54,36,-2.5,116.6,119.1,0.289,0.585,0.435,0.131,104.95,4241,2023-24
"Trayce Jackson-Davis",GSW,24,68,16.6,1.1,114.1,113,0.157,0.692,0.103,0.127,100.82,2377,2023-24
"Tre Jones",SAS,24,77,27.8,-0.9,110.9,111.8,0.149,0.591,0.298,0.109,102.72,4585,2023-24
"Tre Mann",CHA,23,41,24.1,-7,107.2,114.1,0.183,0.559,0.249,0.104,97.33,2007,2023-24
"Trendon Watford",BKN,23,63,13.6,-3.8,109,112.8,0.203,0.611,0.148,0.11,98.86,1761,2023-24
"Trent Forrest",ATL,26,38,10.9,-11,103.3,114.3,0.122,0.426,0.311,0.073,98.72,851,2023-24
"Trevelin Queen",ORL,27,14,11.8,0.2,107.8,107.6,0.137,0.462,0.165,0.059,98.34,333,2023-24
"Trey Jemison III",MEM,24,25,23,-7.3,106.5,113.8,0.132,0.582,0.069,0.066,98.01,1161,2023-24
"Trey Lyles",SAC,28,58,20,7.7,117.9,110.2,0.139,0.596,0.079,0.085,100.73,2427,2023-24
"Trey Murphy III",NOP,24,57,29.7,7,115.2,108.2,0.182,0.612,0.104,0.11,99.46,3511,2023-24
"Tristan Thompson",CLE,33,49,11.2,-0.5,113.3,113.8,0.132,0.567,0.134,0.091,97.98,1117,2023-24
"Tristan Vukcevic",WAS,21,10,15.3,10.4,109.2,98.8,0.233,0.554,0.12,0.094,105.6,336,2023-24
"Troy Brown Jr.",DET,24,59,14,-7.7,106.4,114.2,0.139,0.51,0.102,0.07,100.96,1742,2023-24
"Ty Jerome",CLE,26,2,7.4,-37.1,106.7,143.8,0.147,0.5,0.273,0.034,100.43,30,2023-24
"TyTy Washington Jr.",MIL,22,11,5.1,-14.3,82.4,96.7,0.165,0.35,0.161,0.05,105.15,125,2023-24
"Tyler Herro",MIA,24,42,33.5,1,112.1,111.1,0.268,0.558,0.218,0.119,98.48,2888,2023-24
"Tyrese Haliburton",IND,24,69,32.2,6.2,122.4,116.2,0.239,0.605,0.444,0.157,103.42,4789,2023-24
"Tyrese Maxey",PHI,23,70,37.5,5.2,118.3,113.2,0.273,0.573,0.257,0.129,98.52,5400,2023-24
"Tyus Jones",WAS,28,66,29.3,-11.9,110.6,122.5,0.161,0.578,0.331,0.111,104.37,4204,2023-24
"Udoka Azubuike",PHX,24,16,7.1,-21.1,105.4,126.5,0.121,0.609,0.038,0.062,101.68,240,2023-24
"Usman Garuba",GSW,22,6,3,-39.7,81.4,121.1,0.18,0.218,0.125,0.032,109.32,43,2023-24
"Vasilije Micic",CHA,30,60,19.6,-3.1,111.7,114.8,0.189,0.524,0.307,0.078,97.78,2395,2023-24
"Victor Wembanyama",SAS,20,71,29.7,-3.2,107.9,111.2,0.312,0.565,0.213,0.162,103.4,4539,2023-24
"Vince Williams Jr.",MEM,23,52,27.6,-3,108.4,111.4,0.155,0.597,0.177,0.096,99.07,2964,2023-24
"Vít Krejčí",ATL,24,22,24.6,-0.3,117.4,117.7,0.098,0.633,0.114,0.05,97.72,1104,2023-24
"Walker Kessler",UTA,22,64,23.3,-4.5,111.4,116,0.127,0.663,0.058,0.109,100.78,3132,2023-24
"Wendell Carter Jr.",ORL,25,55,25.6,1.1,110.8,109.6,0.172,0.623,0.1,0.113,97.46,2864,2023-24
"Wendell Moore Jr.",MIN,22,25,3,-4.5,101.7,106.2,0.106,0.5,0.094,0.069,114.36,180,2023-24
"Wenyen Gabriel",BOS,27,5,16.2,-7.4,89,96.4,0.166,0.351,0.071,0.03,98.35,164,2023-24
"Wesley Matthews",ATL,37,36,11.5,-5.6,109.3,114.9,0.118,0.511,0.078,0.048,101.38,863,2023-24
"Xavier Moon",LAC,29,14,8.5,-14,93.4,107.4,0.174,0.352,0.25,0.057,103.65,257,2023-24
"Xavier Tillman",BOS,25,54,18,-2.9,106.6,109.4,0.146,0.472,0.116,0.078,99.29,2015,2023-24
"Yuta Watanabe",MEM,29,34,13.7,-7.3,107.4,114.7,0.129,0.474,0.045,0.03,99.95,969,2023-24
"Zach Collins",SAS,26,69,22.1,-11.4,105,116.3,0.224,0.565,0.196,0.095,102.48,3247,2023-24
"Zach LaVine",CHI,29,25,34.9,-5.4,109.9,115.3,0.238,0.578,0.172,0.11,97.91,1780,2023-24
"Zavier Simpson",DET,27,7,23.1,-8.6,98.2,106.8,0.161,0.377,0.231,0.057,100.23,337,2023-24
"Zeke Nnaji",DEN,23,58,9.9,-11.9,102.9,114.8,0.15,0.528,0.08,0.063,99.31,1180,2023-24
"Ziaire Williams",MEM,22,51,20.3,-9.9,102.5,112.4,0.192,0.511,0.118,0.074,100.4,2156,2023-24
"Zion Williamson",NOP,23,70,31.5,2.9,114.5,111.6,0.285,0.61,0.256,0.145,101.34,4663,2023-24
"A.J. Lawson",TOR,24,26,18.7,-1.4,109.7,111.1,0.189,0.542,0.093,0.082,103.71,1050,2024-25
"AJ Green",MIL,25,73,22.7,6.4,114,107.6,0.123,0.621,0.086,0.058,100.84,3487,2024-25
"AJ Johnson",WAS,20,29,22,-11.5,104.1,115.6,0.173,0.48,0.178,0.053,100.83,1342,2024-25
"Aaron Gordon",DEN,29,51,28.4,9.5,122.5,113,0.186,0.65,0.143,0.104,101.64,3068,2024-25
"Aaron Holiday",HOU,28,62,12.8,6.7,110.3,103.6,0.162,0.594,0.142,0.082,103.09,1689,2024-25
"Aaron Nesmith",IND,25,45,24.9,8.5,120.1,111.5,0.171,0.653,0.063,0.087,101.64,2373,2024-25
"Aaron Wiggins",OKC,26,76,22.9,14.2,120.7,106.6,0.2,0.596,0.102,0.105,101.91,3698,2024-25
"Adam Flagler",OKC,25,37,5.5,2.3,99.1,96.7,0.207,0.335,0.094,0.025,100.16,422,2024-25
"Adama Sanogo",CHI,23,4,5.4,-18.1,104.2,122.2,0.145,0.571,0.067,0.078,103.82,48,2024-25
"Adem Bona",PHI,22,58,15.6,-6.6,107.4,114,0.135,0.714,0.043,0.093,100.51,1900,2024-25
"Ajay Mitchell",OKC,23,36,16.6,9.7,110,100.2,0.159,0.587,0.153,0.082,100.63,1254,2024-25
"Al Horford",BOS,39,60,27.6,11.5,119.6,108.1,0.136,0.563,0.102,0.091,97.75,3381,2024-25
"Alec Burks",MIA,33,49,17.6,5.9,113.5,107.6,0.16,0.608,0.09,0.088,98.03,1766,2024-25
"Alex Caruso",OKC,31,54,19.3,15,117.5,102.5,0.147,0.568,0.171,0.101,102.7,2221,2024-25
"Alex Ducas",OKC,24,21,6,-6.7,99.6,106.3,0.115,0.583,0.058,0.065,102.63,266,2024-25
"Alex Len",LAL,32,46,8.3,-17.5,101.4,118.9,0.101,0.525,0.143,0.057,101.55,798,2024-25
"Alex Reese",PHI,26,15,14.4,5.5,117.3,111.8,0.123,0.641,0.023,0.079,104.64,468,2024-25
"Alex Sarr",WAS,20,67,27.1,-13.7,102.7,116.4,0.23,0.482,0.139,0.084,104.3,3939,2024-25
"Alondes Williams",LAC,26,1,3.7,85.7,171.4,85.7,0.286,1.25,0.333,0.4,90.4,7,2024-25
"Alperen Sengun",HOU,22,76,31.5,7.6,114.9,107.4,0.259,0.545,0.238,0.153,99.47,4978,2024-25
"Amen Thompson",HOU,22,69,32.3,6.3,114.2,107.9,0.172,0.602,0.167,0.129,100,4626,2024-25
"Amir Coffey",LAC,28,72,24.3,-1.4,109.1,110.6,0.15,0.614,0.065,0.072,99.23,3606,2024-25
"Andre Drummond",PHI,31,40,18.8,-15.5,103.4,118.9,0.183,0.535,0.07,0.109,98.83,1543,2024-25
"Andre Jackson Jr.",MIL,23,67,14.6,-1.5,110.6,112.1,0.115,0.554,0.109,0.051,101.48,2071,2024-25
"Andrew Nembhard",IND,25,65,28.9,5.3,115.5,110.2,0.163,0.545,0.225,0.081,101.31,3967,2024-25
"Andrew Wiggins",MIA,30,60,30.7,-2.3,109.4,111.7,0.238,0.566,0.137,0.105,99.96,3831,2024-25
"Anfernee Simons",POR,26,70,32.7,-4.6,108.8,113.4,0.241,0.557,0.241,0.106,99.72,4760,2024-25
"Anthony Black",ORL,21,78,24.2,-0.9,106.2,107.1,0.19,0.521,0.201,0.084,97.83,3844,2024-25
"Anthony Davis",DAL,32,51,33.4,0.5,113.3,112.9,0.301,0.588,0.182,0.179,98.83,3515,2024-25
"Anthony Edwards",MIN,23,79,36.3,4.8,116.2,111.4,0.307,0.595,0.209,0.14,98.27,5883,2024-25
"Anthony Gill",WAS,32,51,7.8,-7.8,101.9,109.7,0.124,0.586,0.059,0.071,101.23,835,2024-25
"Anton Watson",NYK,24,9,2.5,-15.3,103.9,119.2,0.193,0.444,0.125,0.033,111.52,51,2024-25
"Antonio Reeves",NOP,24,44,15,-10.2,107.3,117.5,0.183,0.579,0.089,0.072,101.12,1386,2024-25
"Ariel Hukporti",NYK,23,25,8.7,-12.4,97.6,110.1,0.113,0.654,0.075,0.048,102.57,462,2024-25
"Armel Traore",LAL,22,9,7.4,-37.3,81.9,119.3,0.153,0.317,0.026,0.027,102.24,144,2024-25
"Ausar Thompson",DET,22,59,22.5,4,113.1,109.2,0.185,0.568,0.139,0.104,102.76,2822,2024-25
"Austin Reaves",LAL,27,73,34.9,3.8,117.1,113.3,0.23,0.616,0.241,0.118,99.86,5303,2024-25
"Ayo Dosunmu",CHI,25,46,30.3,-7.7,110.1,117.8,0.163,0.585,0.21,0.084,104.63,3039,2024-25
"Bam Adebayo",MIA,27,78,34.3,0.1,110.9,110.8,0.232,0.561,0.204,0.137,97.02,5414,2024-25
"Baylor Scheierman",BOS,24,31,12.4,4.1,109.9,105.8,0.143,0.49,0.12,0.074,95.28,761,2024-25
"Ben Sheppard",IND,23,63,19.5,-2.2,111.2,113.4,0.108,0.555,0.087,0.055,102.92,2636,2024-25
"Ben Simmons",LAC,28,51,22,-1.8,111.7,113.5,0.133,0.539,0.358,0.103,98.17,2283,2024-25
"Bennedict Mathurin",IND,23,72,29.9,1.6,113.8,112.2,0.222,0.579,0.09,0.092,101.52,4556,2024-25
"Bilal Coulibaly",WAS,20,59,33,-13.8,104.5,118.3,0.175,0.515,0.15,0.07,103.22,4183,2024-25
"Bismack Biyombo",SAS,32,28,18.8,-9.2,108.7,117.9,0.124,0.576,0.079,0.08,100.23,1102,2024-25
"Blake Wesley",SAS,22,58,11.8,0.5,110.2,109.7,0.165,0.51,0.225,0.066,101.92,1443,2024-25
"Bobby Portis",MIL,30,49,25.4,3.4,114.1,110.8,0.234,0.542,0.126,0.131,101.2,2625,2024-25
"Bobi Klintman",DET,22,8,5.3,4.2,121.4,117.2,0.121,0.689,0.212,0.095,96.83,84,2024-25
"Bogdan Bogdanović",LAC,32,54,25,2.7,112.7,110,0.183,0.559,0.152,0.074,101.35,2858,2024-25
"Bol Bol",PHX,25,36,12.5,-3.9,112.1,115.9,0.204,0.627,0.071,0.114,102.75,960,2024-25
"Bones Hyland",MIN,24,24,9.9,-6.1,102,108.1,0.274,0.576,0.246,0.108,98.61,490,2024-25
"Bradley Beal",PHX,32,53,32.1,-8,110.6,118.6,0.219,0.598,0.177,0.093,100.02,3552,2024-25
"Branden Carlson",OKC,26,32,7.7,9.4,115.1,105.8,0.185,0.581,0.077,0.101,103.83,529,2024-25
"Brandin Podziemski",GSW,22,64,26.8,6.6,111.6,105.1,0.177,0.557,0.194,0.114,100.36,3600,2024-25
"Brandon Boston",NOP,23,42,23.6,-6.2,108.6,114.8,0.199,0.535,0.14,0.085,99.87,2060,2024-25
"Brandon Clarke",MEM,28,64,18.9,8.2,116.5,108.2,0.15,0.638,0.072,0.108,105.54,2637,2024-25
"Brandon Ingram",TOR,27,18,33.1,-10.7,107,117.7,0.305,0.56,0.28,0.122,97.49,1209,2024-25
"Brandon Miller",CHA,22,27,34.2,-6.8,106.9,113.8,0.27,0.54,0.182,0.1,98.77,1903,2024-25
"Brandon Williams",DAL,25,33,14.8,0.7,109.5,108.8,0.218,0.634,0.228,0.119,104.74,1064,2024-25
"Braxton Key",GSW,28,3,3.6,-30.7,90,120.7,0.222,0.226,0,-0.026,130.81,30,2024-25
"Brice Sensabaugh",UTA,21,71,20.2,-9.6,109.9,119.5,0.208,0.612,0.117,0.087,103.21,3084,2024-25
"Bronny James",LAL,20,27,6.7,-18.6,95.5,114.1,0.199,0.424,0.191,0.05,99.45,375,2024-25
"Brook Lopez",MIL,37,80,31.8,2.2,114.8,112.7,0.157,0.624,0.078,0.087,100.24,5325,2024-25
"Bruce Brown",NOP,28,41,22.5,-11.9,104.8,116.8,0.169,0.504,0.133,0.078,100.19,1925,2024-25
"Bruno Fernando",TOR,26,17,8.6,-6.1,103.9,110.1,0.182,0.552,0.194,0.1,100.37,305,2024-25
"Bryce McGowens",POR,22,13,2.5,-7.2,89.9,97.1,0.244,0.391,0.105,0,102.7,69,2024-25
"Bub Carrington",WAS,19,82,30,-15.2,102.8,118,0.154,0.514,0.213,0.071,103.06,5279,2024-25
"Buddy Hield",GSW,32,82,22.7,2.2,112.3,110.1,0.196,0.56,0.106,0.085,100.82,3937,2024-25
"CJ McCollum",NOP,33,56,32.7,-7.1,112.3,119.4,0.266,0.55,0.192,0.097,101.56,3874,2024-25
"Cade Cunningham",DET,23,70,35,2.8,115,112.2,0.323,0.565,0.409,0.152,101.57,5201,2024-25
"Caleb Houstan",ORL,22,58,13.6,-4.1,104.2,108.2,0.115,0.605,0.066,0.061,96.82,1589,2024-25
"Caleb Martin",DAL,29,45,27.1,-6.3,106.5,112.8,0.143,0.513,0.116,0.063,98.64,2504,2024-25
"Cam Christie",LAC,19,13,4.5,-7.9,97.6,105.6,0.192,0.349,0.167,0.07,103.12,126,2024-25
"Cam Reddish",LAL,25,33,17.9,-8.4,107.6,115.9,0.084,0.498,0.049,0.04,100.53,1240,2024-25
"Cam Spencer",MEM,25,25,10.1,6.8,116.4,109.6,0.148,0.587,0.182,0.087,103.04,543,2024-25
"Cam Thomas",BKN,23,25,31.2,-5.7,114.9,120.6,0.328,0.575,0.217,0.122,96.1,1563,2024-25
"Cam Whitmore",HOU,20,51,16.2,1.1,113.4,112.3,0.231,0.549,0.09,0.108,100.93,1729,2024-25
"Cameron Johnson",BKN,29,57,31.6,-5.8,110.9,116.7,0.224,0.632,0.179,0.124,97.41,3657,2024-25
"Cameron Payne",NYK,30,72,15.1,9.1,116.6,107.5,0.2,0.532,0.251,0.089,100.23,2275,2024-25
"Caris LeVert",ATL,30,64,24.9,7.2,120.5,113.4,0.191,0.582,0.178,0.094,103.21,3437,2024-25
"Cason Wallace",OKC,21,68,27.6,10.1,117.2,107.1,0.124,0.562,0.117,0.075,101.87,3967,2024-25
"Charles Bassey",SAS,24,36,10.4,-15.9,101.6,117.5,0.164,0.597,0.072,0.113,105.46,826,2024-25
"Chet Holmgren",OKC,23,32,27.4,16.1,121.7,105.6,0.214,0.599,0.091,0.122,103.83,1891,2024-25
"Chris Boucher",TOR,32,50,17.2,-0.2,113.3,113.5,0.208,0.615,0.057,0.126,99.28,1787,2024-25
"Chris Duarte",CHI,28,17,4.4,2.8,105.2,102.4,0.151,0.61,0.173,0.127,108.61,172,2024-25
"Chris Livingston",MIL,21,21,5,-12.6,89.6,102.2,0.15,0.441,0.078,0.099,104.34,230,2024-25
"Chris Paul",SAS,40,82,28,-0.8,114.2,115,0.137,0.58,0.342,0.102,100.48,4817,2024-25
"Christian Braun",DEN,24,79,33.9,8.2,122.7,114.5,0.155,0.665,0.096,0.096,101.04,5639,2024-25
"Christian Koloko",LAL,25,37,9.2,-1.3,104.7,106,0.104,0.624,0.068,0.082,101.19,721,2024-25
"Chuma Okeke",CLE,26,9,21.9,-6.3,115.8,122.1,0.093,0.641,0.101,0.089,99.08,405,2024-25
"Clint Capela",ATL,31,55,21.4,-2.7,108.7,111.5,0.16,0.564,0.073,0.117,105.23,2575,2024-25
"Coby White",CHI,25,74,33.1,-2.5,111.5,113.9,0.237,0.601,0.197,0.103,105.37,5375,2024-25
"Cody Martin",PHX,29,53,22.1,-3.2,108.1,111.3,0.142,0.509,0.128,0.08,101.2,2462,2024-25
"Cody Williams",UTA,20,50,21.2,-15.5,103,118.5,0.122,0.419,0.078,0.021,103.19,2284,2024-25
"Colby Jones",WAS,23,39,13.2,-10.4,104.4,114.8,0.138,0.544,0.123,0.078,99.47,1066,2024-25
"Cole Anthony",MEM,25,67,18.4,-1.2,107.7,109,0.238,0.531,0.253,0.105,97.7,2519,2024-25
"Cole Swider",IND,26,10,17,13.7,114.2,100.5,0.155,0.465,0.022,0.046,104.92,372,2024-25
"Colin Castleton",TOR,25,26,16.6,-2.1,106.1,108.2,0.125,0.536,0.092,0.074,102.22,915,2024-25
"Collin Gillespie",PHX,26,33,14,-2.8,115.6,118.4,0.17,0.578,0.235,0.105,98.66,947,2024-25
"Collin Sexton",UTA,26,63,27.9,-7.5,110.4,117.9,0.264,0.593,0.246,0.106,101.38,3709,2024-25
"Corey Kispert",WAS,26,61,26.3,-8.5,108.7,117.1,0.169,0.584,0.094,0.074,102.68,3433,2024-25
"Cory Joseph",ORL,33,50,12.2,3.6,110.5,106.9,0.126,0.547,0.166,0.075,98.59,1252,2024-25
"Craig Porter Jr.",CLE,25,51,10.1,-5.2,108.3,113.5,0.155,0.61,0.191,0.091,100.91,1084,2024-25
"Cui Cui",BKN,22,5,2.1,4.8,80.8,76,0.296,0.19,0,-0.056,118.62,26,2024-25
"D'Angelo Russell",BKN,29,58,25.5,-1.5,110.1,111.6,0.228,0.522,0.302,0.098,99.59,3092,2024-25
"D.J. Carton",TOR,24,4,8.3,12.9,109,96.1,0.122,0.202,0.1,0.007,110.7,78,2024-25
"DaQuan Jeffries",CHA,27,47,22.8,-11.6,106.6,118.2,0.136,0.518,0.073,0.046,98.04,2179,2024-25
"Daeqwon Plowden",ATL,26,6,11.9,19.8,104,84.2,0.181,0.831,0.047,0.122,101.64,151,2024-25
"Daishen Nix",MIN,23,3,4.4,23.9,103.2,79.3,0.176,0.266,0.231,0.024,108.82,31,2024-25
"Dalano Banton",POR,25,67,16.7,-1.5,110.2,111.8,0.237,0.497,0.213,0.089,101.21,2353,2024-25
"Dalen Terry",CHI,22,73,13.5,-7.6,104,111.6,0.142,0.546,0.136,0.056,106.51,2188,2024-25
"Dalton Knecht",LAL,24,78,19.2,-2.8,112.2,114.9,0.181,0.594,0.067,0.087,98.26,3063,2024-25
